way,name,way_id,node_id,highway,lat,lng,bearing
"<overpy.Way id=766169600 nodes=[7155871727, 6364541738]>",Gopeng Street,766169600,7155871727,residential,1.2756782,103.8435401,101.66927617308977
"<overpy.Way id=766169600 nodes=[7155871727, 6364541738]>",Gopeng Street,766169600,6364541738,residential,1.2756355,103.8437469,
"<overpy.Way id=633213704 nodes=[4745192776, 2601329603, 7155871727]>",Gopeng Street,633213704,4745192776,residential,1.2757113,103.8433557,100.19035950932164
"<overpy.Way id=633213704 nodes=[4745192776, 2601329603, 7155871727]>",Gopeng Street,633213704,2601329603,residential,1.2756989,103.8434247,100.1718125429619
"<overpy.Way id=633213704 nodes=[4745192776, 2601329603, 7155871727]>",Gopeng Street,633213704,7155871727,residential,1.2756782,103.8435401,
"<overpy.Way id=711732014 nodes=[6364541740, 6691407338]>",Tras Street,711732014,6364541740,residential,1.2757699,103.8439728,40.25006005240448
"<overpy.Way id=711732014 nodes=[6364541740, 6691407338]>",Tras Street,711732014,6691407338,residential,1.2757823,103.8439833,
"<overpy.Way id=766171289 nodes=[6364541740, 6691407337]>",n/a,766171289,6364541740,service,1.2757699,103.8439728,99.9775503148723
"<overpy.Way id=766171289 nodes=[6364541740, 6691407337]>",n/a,766171289,6691407337,service,1.2757664,103.8439927,
"<overpy.Way id=665261161 nodes=[6226736070, 237089726, 6365520408]>",Telok Ayer Street,665261161,6226736070,residential,1.2795011,103.8470640,23.20183814855733
"<overpy.Way id=665261161 nodes=[6226736070, 237089726, 6365520408]>",Telok Ayer Street,665261161,237089726,residential,1.2795832,103.8470992,22.22513310564068
"<overpy.Way id=665261161 nodes=[6226736070, 237089726, 6365520408]>",Telok Ayer Street,665261161,6365520408,residential,1.2796659,103.8471330,
"<overpy.Way id=665261162 nodes=[5233472035, 7851728226, 7851728225, 6226736070]>",Telok Ayer Street,665261162,5233472035,residential,1.2789850,103.8469125,13.003448130798347
"<overpy.Way id=665261162 nodes=[5233472035, 7851728226, 7851728225, 6226736070]>",Telok Ayer Street,665261162,7851728226,residential,1.2791599,103.8469529,16.340638754563884
"<overpy.Way id=665261162 nodes=[5233472035, 7851728226, 7851728225, 6226736070]>",Telok Ayer Street,665261162,7851728225,residential,1.2793321,103.8470034,19.722273701598738
"<overpy.Way id=665261162 nodes=[5233472035, 7851728226, 7851728225, 6226736070]>",Telok Ayer Street,665261162,6226736070,residential,1.2795011,103.8470640,
"<overpy.Way id=665261163 nodes=[6226736071, 7851728228, 5233472035]>",Telok Ayer Street,665261163,6226736071,residential,1.2787248,103.8468781,6.827093989066157
"<overpy.Way id=665261163 nodes=[6226736071, 7851728228, 5233472035]>",Telok Ayer Street,665261163,7851728228,residential,1.2788701,103.8468955,8.414058862834224
"<overpy.Way id=665261163 nodes=[6226736071, 7851728228, 5233472035]>",Telok Ayer Street,665261163,5233472035,residential,1.2789850,103.8469125,
"<overpy.Way id=657479345 nodes=[5246777979, 6226736071]>",Telok Ayer Street,657479345,5246777979,residential,1.2786642,103.8468769,1.1341392069763856
"<overpy.Way id=657479345 nodes=[5246777979, 6226736071]>",Telok Ayer Street,657479345,6226736071,residential,1.2787248,103.8468781,
"<overpy.Way id=778757819 nodes=[6365520408, 7851728227, 7271112668, 7271112667]>",Telok Ayer Street,778757819,6365520408,residential,1.2796659,103.8471330,1.1748402234489959
"<overpy.Way id=778757819 nodes=[6365520408, 7851728227, 7271112668, 7271112667]>",Telok Ayer Street,778757819,7851728227,residential,1.2797049,103.8471338,358.67154379342975
"<overpy.Way id=778757819 nodes=[6365520408, 7851728227, 7271112668, 7271112667]>",Telok Ayer Street,778757819,7271112668,residential,1.2797437,103.8471329,351.7644275971949
"<overpy.Way id=778757819 nodes=[6365520408, 7851728227, 7271112668, 7271112667]>",Telok Ayer Street,778757819,7271112667,residential,1.2797810,103.8471275,
"<overpy.Way id=684075186 nodes=[6408411357, 6408411356]>",n/a,684075186,6408411357,service,1.2833197,103.8475792,299.9051134649748
"<overpy.Way id=684075186 nodes=[6408411357, 6408411356]>",n/a,684075186,6408411356,service,1.2833565,103.8475152,
"<overpy.Way id=684075186 nodes=[6408411357, 6408411356]>",n/a,684075186,6408411357,service,1.2833197,103.8475792,299.9051134649748
"<overpy.Way id=684075186 nodes=[6408411357, 6408411356]>",n/a,684075186,6408411356,service,1.2833565,103.8475152,
"<overpy.Way id=836287504 nodes=[6408411357, 5600204998]>",China Street,836287504,6408411357,secondary,1.2833197,103.8475792,30.81506681424213
"<overpy.Way id=836287504 nodes=[6408411357, 5600204998]>",China Street,836287504,5600204998,secondary,1.2833849,103.8476181,
"<overpy.Way id=684075187 nodes=[6408411359, 6408411358]>",n/a,684075187,6408411359,service,1.2832471,103.8475360,301.6671724555107
"<overpy.Way id=684075187 nodes=[6408411359, 6408411358]>",n/a,684075187,6408411358,service,1.2832878,103.8474700,
"<overpy.Way id=836287505 nodes=[6408411359, 6408411357]>",China Street,836287505,6408411359,secondary,1.2832471,103.8475360,30.748078578040918
"<overpy.Way id=836287505 nodes=[6408411359, 6408411357]>",China Street,836287505,6408411357,secondary,1.2833197,103.8475792,
"<overpy.Way id=684075185 nodes=[6378183128, 6408411359]>",China Street,684075185,6378183128,secondary,1.2831208,103.8474586,31.49467357964886
"<overpy.Way id=684075185 nodes=[6378183128, 6408411359]>",China Street,684075185,6408411359,secondary,1.2832471,103.8475360,
"<overpy.Way id=718311499 nodes=[6408411362, 6745676161, 5600204981, 6378183128]>",China Street,718311499,6408411362,secondary,1.2829925,103.8474036,0.629440763877767
"<overpy.Way id=718311499 nodes=[6408411362, 6745676161, 5600204981, 6378183128]>",China Street,718311499,6745676161,secondary,1.2830198,103.8474039,24.232680121044098
"<overpy.Way id=718311499 nodes=[6408411362, 6745676161, 5600204981, 6378183128]>",China Street,718311499,5600204981,secondary,1.2830429,103.8474143,29.6197546483707
"<overpy.Way id=718311499 nodes=[6408411362, 6745676161, 5600204981, 6378183128]>",China Street,718311499,6378183128,secondary,1.2831208,103.8474586,
"<overpy.Way id=690155195 nodes=[6474863180, 7825464610, 7867832855, 237154414]>",Anson Road,690155195,6474863180,trunk,1.2737357,103.8447218,42.334512600536414
"<overpy.Way id=690155195 nodes=[6474863180, 7825464610, 7867832855, 237154414]>",Anson Road,690155195,7825464610,trunk,1.2740253,103.8449857,42.19858785677155
"<overpy.Way id=690155195 nodes=[6474863180, 7825464610, 7867832855, 237154414]>",Anson Road,690155195,7867832855,trunk,1.2742015,103.8451455,42.152928666868036
"<overpy.Way id=690155195 nodes=[6474863180, 7825464610, 7867832855, 237154414]>",Anson Road,690155195,237154414,trunk,1.2742417,103.8451819,
"<overpy.Way id=838484643 nodes=[6474863180, 7825464614, 7825464609, 7825464613, 7825464612, 7825464608, 7825464611, 7825464610]>",n/a,838484643,6474863180,service,1.2737357,103.8447218,103.31235102941741
"<overpy.Way id=838484643 nodes=[6474863180, 7825464614, 7825464609, 7825464613, 7825464612, 7825464608, 7825464611, 7825464610]>",n/a,838484643,7825464614,service,1.2737247,103.8447683,79.9368744842559
"<overpy.Way id=838484643 nodes=[6474863180, 7825464614, 7825464609, 7825464613, 7825464612, 7825464608, 7825464611, 7825464610]>",n/a,838484643,7825464609,service,1.2737280,103.8447869,78.51064753042976
"<overpy.Way id=838484643 nodes=[6474863180, 7825464614, 7825464609, 7825464613, 7825464612, 7825464608, 7825464611, 7825464610]>",n/a,838484643,7825464613,service,1.2737318,103.8448056,42.20477698971189
"<overpy.Way id=838484643 nodes=[6474863180, 7825464614, 7825464609, 7825464613, 7825464612, 7825464608, 7825464611, 7825464610]>",n/a,838484643,7825464612,service,1.2739256,103.8449814,18.8964176759128
"<overpy.Way id=838484643 nodes=[6474863180, 7825464614, 7825464609, 7825464613, 7825464612, 7825464608, 7825464611, 7825464610]>",n/a,838484643,7825464608,service,1.2739440,103.8449877,7.197472789618928
"<overpy.Way id=838484643 nodes=[6474863180, 7825464614, 7825464609, 7825464613, 7825464612, 7825464608, 7825464611, 7825464610]>",n/a,838484643,7825464611,service,1.2739630,103.8449901,355.9611314981912
"<overpy.Way id=838484643 nodes=[6474863180, 7825464614, 7825464609, 7825464613, 7825464612, 7825464608, 7825464611, 7825464610]>",n/a,838484643,7825464610,service,1.2740253,103.8449857,
"<overpy.Way id=998874349 nodes=[6475183572, 7103931211]>",n/a,998874349,6475183572,service,1.2754542,103.8503362,204.6082845777245
"<overpy.Way id=998874349 nodes=[6475183572, 7103931211]>",n/a,998874349,7103931211,service,1.2749563,103.8501081,
"<overpy.Way id=253945399 nodes=[2598074292, 9242620863, 6482488900]>",Shenton Lane,253945399,2598074292,tertiary,1.2780890,103.8500706,30.388100381852496
"<overpy.Way id=253945399 nodes=[2598074292, 9242620863, 6482488900]>",Shenton Lane,253945399,9242620863,tertiary,1.2781277,103.8500933,31.27564606487107
"<overpy.Way id=253945399 nodes=[2598074292, 9242620863, 6482488900]>",Shenton Lane,253945399,6482488900,tertiary,1.2782834,103.8501879,
"<overpy.Way id=690906079 nodes=[6482488900, 7867519110, 6482488901]>",n/a,690906079,6482488900,service,1.2782834,103.8501879,123.9831531955333
"<overpy.Way id=690906079 nodes=[6482488900, 7867519110, 6482488901]>",n/a,690906079,7867519110,service,1.2782710,103.8502063,123.96385510933999
"<overpy.Way id=690906079 nodes=[6482488900, 7867519110, 6482488901]>",n/a,690906079,6482488901,service,1.2782411,103.8502507,
"<overpy.Way id=671240472 nodes=[6285906580, 6900021264, 6482488902]>",Shenton Lane,671240472,6285906580,tertiary,1.2787189,103.8504437,31.841745477682707
"<overpy.Way id=671240472 nodes=[6285906580, 6900021264, 6482488902]>",Shenton Lane,671240472,6900021264,tertiary,1.2788567,103.8505293,31.837933332133787
"<overpy.Way id=671240472 nodes=[6285906580, 6900021264, 6482488902]>",Shenton Lane,671240472,6482488902,tertiary,1.2790425,103.8506447,
"<overpy.Way id=711999436 nodes=[6482488900, 6285906580]>",Shenton Lane,711999436,6482488900,tertiary,1.2782834,103.8501879,30.422504478179178
"<overpy.Way id=711999436 nodes=[6482488900, 6285906580]>",Shenton Lane,711999436,6285906580,tertiary,1.2787189,103.8504437,
"<overpy.Way id=690906079 nodes=[6482488900, 7867519110, 6482488901]>",n/a,690906079,6482488900,service,1.2782834,103.8501879,123.9831531955333
"<overpy.Way id=690906079 nodes=[6482488900, 7867519110, 6482488901]>",n/a,690906079,7867519110,service,1.2782710,103.8502063,123.96385510933999
"<overpy.Way id=690906079 nodes=[6482488900, 7867519110, 6482488901]>",n/a,690906079,6482488901,service,1.2782411,103.8502507,
"<overpy.Way id=709236417 nodes=[6482488902, 6482501048]>",Shenton Lane,709236417,6482488902,tertiary,1.2790425,103.8506447,30.322494625337413
"<overpy.Way id=709236417 nodes=[6482488902, 6482501048]>",Shenton Lane,709236417,6482501048,tertiary,1.2791213,103.8506908,
"<overpy.Way id=671240472 nodes=[6285906580, 6900021264, 6482488902]>",Shenton Lane,671240472,6285906580,tertiary,1.2787189,103.8504437,31.841745477682707
"<overpy.Way id=671240472 nodes=[6285906580, 6900021264, 6482488902]>",Shenton Lane,671240472,6900021264,tertiary,1.2788567,103.8505293,31.837933332133787
"<overpy.Way id=671240472 nodes=[6285906580, 6900021264, 6482488902]>",Shenton Lane,671240472,6482488902,tertiary,1.2790425,103.8506447,
"<overpy.Way id=711999436 nodes=[6482488900, 6285906580]>",Shenton Lane,711999436,6482488900,tertiary,1.2782834,103.8501879,30.422504478179178
"<overpy.Way id=711999436 nodes=[6482488900, 6285906580]>",Shenton Lane,711999436,6285906580,tertiary,1.2787189,103.8504437,
"<overpy.Way id=690906081 nodes=[6482488902, 7867519113, 6482488903]>",n/a,690906081,6482488902,service,1.2790425,103.8506447,301.6435606440975
"<overpy.Way id=690906081 nodes=[6482488902, 7867519113, 6482488903]>",n/a,690906081,7867519113,service,1.2790624,103.8506124,301.7455289602226
"<overpy.Way id=690906081 nodes=[6482488902, 7867519113, 6482488903]>",n/a,690906081,6482488903,service,1.2790804,103.8505833,
"<overpy.Way id=690906081 nodes=[6482488902, 7867519113, 6482488903]>",n/a,690906081,6482488902,service,1.2790425,103.8506447,301.6435606440975
"<overpy.Way id=690906081 nodes=[6482488902, 7867519113, 6482488903]>",n/a,690906081,7867519113,service,1.2790624,103.8506124,301.7455289602226
"<overpy.Way id=690906081 nodes=[6482488902, 7867519113, 6482488903]>",n/a,690906081,6482488903,service,1.2790804,103.8505833,
"<overpy.Way id=710000874 nodes=[6365618066, 7880558297, 246801952]>",Stanley Street,710000874,6365618066,residential,1.2809417,103.8484573,30.46668861538194
"<overpy.Way id=710000874 nodes=[6365618066, 7880558297, 246801952]>",Stanley Street,710000874,7880558297,residential,1.2811108,103.8485568,30.459285416560135
"<overpy.Way id=710000874 nodes=[6365618066, 7880558297, 246801952]>",Stanley Street,710000874,246801952,residential,1.2811431,103.8485758,
"<overpy.Way id=665507907 nodes=[6229003250, 6482488904, 6365618066]>",Stanley Street,665507907,6229003250,residential,1.2807889,103.8483658,30.68267517060525
"<overpy.Way id=665507907 nodes=[6229003250, 6482488904, 6365618066]>",Stanley Street,665507907,6482488904,residential,1.2808750,103.8484169,31.19682521405707
"<overpy.Way id=665507907 nodes=[6229003250, 6482488904, 6365618066]>",Stanley Street,665507907,6365618066,residential,1.2809417,103.8484573,
"<overpy.Way id=665507909 nodes=[6229003251, 6919370859, 6482488906, 6229003250]>",Stanley Street,665507909,6229003251,residential,1.2804511,103.8481513,32.41026982981663
"<overpy.Way id=665507909 nodes=[6229003251, 6919370859, 6482488906, 6229003250]>",Stanley Street,665507909,6919370859,residential,1.2806555,103.8482811,32.41084834178133
"<overpy.Way id=665507909 nodes=[6229003251, 6919370859, 6482488906, 6229003250]>",Stanley Street,665507909,6482488906,residential,1.2807588,103.8483467,32.390754258638594
"<overpy.Way id=665507909 nodes=[6229003251, 6919370859, 6482488906, 6229003250]>",Stanley Street,665507909,6229003250,residential,1.2807889,103.8483658,
"<overpy.Way id=690906085 nodes=[6482488906, 7860540333, 6482488907]>",n/a,690906085,6482488906,service,1.2807588,103.8483467,124.01413008917785
"<overpy.Way id=690906085 nodes=[6482488906, 7860540333, 6482488907]>",n/a,690906085,7860540333,service,1.2807476,103.8483633,124.2761050559804
"<overpy.Way id=690906085 nodes=[6482488906, 7860540333, 6482488907]>",n/a,690906085,6482488907,service,1.2807337,103.8483837,
"<overpy.Way id=690906085 nodes=[6482488906, 7860540333, 6482488907]>",n/a,690906085,6482488906,service,1.2807588,103.8483467,124.01413008917785
"<overpy.Way id=690906085 nodes=[6482488906, 7860540333, 6482488907]>",n/a,690906085,7860540333,service,1.2807476,103.8483633,124.2761050559804
"<overpy.Way id=690906085 nodes=[6482488906, 7860540333, 6482488907]>",n/a,690906085,6482488907,service,1.2807337,103.8483837,
"<overpy.Way id=479384753 nodes=[4724923624, 6363741205, 6483713796, 6482492709, 6482492706, 6363741203, 237154196]>",Shenton Way,479384753,4724923624,trunk,1.2759524,103.8481200,215.38379993572775
"<overpy.Way id=479384753 nodes=[4724923624, 6363741205, 6483713796, 6482492709, 6482492706, 6363741203, 237154196]>",Shenton Way,479384753,6363741205,trunk,1.2758823,103.8480702,215.14054974262027
"<overpy.Way id=479384753 nodes=[4724923624, 6363741205, 6483713796, 6482492709, 6482492706, 6363741203, 237154196]>",Shenton Way,479384753,6483713796,trunk,1.2756103,103.8478787,215.21771835758886
"<overpy.Way id=479384753 nodes=[4724923624, 6363741205, 6483713796, 6482492709, 6482492706, 6363741203, 237154196]>",Shenton Way,479384753,6482492709,trunk,1.2755773,103.8478554,212.3602196396848
"<overpy.Way id=479384753 nodes=[4724923624, 6363741205, 6483713796, 6482492709, 6482492706, 6363741203, 237154196]>",Shenton Way,479384753,6482492706,trunk,1.2751584,103.8475899,213.5995616680431
"<overpy.Way id=479384753 nodes=[4724923624, 6363741205, 6483713796, 6482492709, 6482492706, 6363741203, 237154196]>",Shenton Way,479384753,6363741203,trunk,1.2750323,103.8475061,213.60427997162137
"<overpy.Way id=479384753 nodes=[4724923624, 6363741205, 6483713796, 6482492709, 6482492706, 6363741203, 237154196]>",Shenton Way,479384753,237154196,trunk,1.2749989,103.8474839,
"<overpy.Way id=690906385 nodes=[6482492706, 7130074818, 6482492707, 8169626083, 7130074817, 6482492708, 6482492709]>",Drop Off -Shenton Way Entrance,690906385,6482492706,service,1.2751584,103.8475899,315.05866711378826
"<overpy.Way id=690906385 nodes=[6482492706, 7130074818, 6482492707, 8169626083, 7130074817, 6482492708, 6482492709]>",Drop Off -Shenton Way Entrance,690906385,7130074818,service,1.2752140,103.8475344,2.667106489994012
"<overpy.Way id=690906385 nodes=[6482492706, 7130074818, 6482492707, 8169626083, 7130074817, 6482492708, 6482492709]>",Drop Off -Shenton Way Entrance,690906385,6482492707,service,1.2752419,103.8475357,31.463838180684945
"<overpy.Way id=690906385 nodes=[6482492706, 7130074818, 6482492707, 8169626083, 7130074817, 6482492708, 6482492709]>",Drop Off -Shenton Way Entrance,690906385,8169626083,service,1.2754074,103.8476370,31.488304353125102
"<overpy.Way id=690906385 nodes=[6482492706, 7130074818, 6482492707, 8169626083, 7130074817, 6482492708, 6482492709]>",Drop Off -Shenton Way Entrance,690906385,7130074817,service,1.2755747,103.8477395,69.25658778953976
